epoch,eval/knn_probe_accuracy,eval/linear_probe_top1,eval/linear_probe_top5,rankme,step,train/embedding_viz_loss_epoch,train/embedding_viz_loss_step,train/linear_probe_loss_epoch,train/linear_probe_loss_step,train/loss_epoch,train/loss_step
0,,,,,49,,,,2.38586163520813,,5.486957550048828
0,,,,,99,,,,2.2834370136260986,,5.431416034698486
0,,,,,149,,,,2.3532888889312744,,5.306605339050293
0,,,,,199,,,,2.3459959030151367,,5.367177963256836
0,,,,,249,,,,2.368406295776367,,5.205041885375977
0,,,,,299,,,,2.319830894470215,,5.212865829467773
0,,,,,349,,,,2.3120884895324707,,5.042996883392334
0,0.2442999929189682,0.11839999258518219,0.5210999846458435,231.8979949951172,389,,,,,,
0,,,,,389,,,2.3489911556243896,,5.278720855712891,
1,,,,,399,,,,2.309114456176758,,5.020758628845215
1,,,,,449,,,,2.3025379180908203,,4.972411632537842
1,,,,,499,,,,2.257711410522461,,4.863659381866455
1,,,,,549,,,,2.223484754562378,,4.955616474151611
1,,,,,599,,,,2.232555866241455,,4.842005729675293
1,,,,,649,,,,2.217979907989502,,4.818342208862305
1,,,,,699,,,,2.189575672149658,,4.865446090698242
1,,,,,749,,,,2.220552444458008,,4.920823097229004
1,0.27859997749328613,0.22620001435279846,0.7949000000953674,206.11671447753906,779,,,,,,
1,,,,,779,,,2.244011878967285,,4.917200565338135,
2,,,,,799,,,,2.162426233291626,,4.8350114822387695
2,,,,,849,,,,2.168170690536499,,4.720433235168457
2,,,,,899,,,,2.0876407623291016,,4.83223819732666
2,,,,,949,,,,2.0176923274993896,,4.783802032470703
2,,,,,999,,,,2.0557260513305664,,4.749410629272461
2,,,,,1049,,,,2.071463108062744,,4.715328693389893
2,,,,,1099,,,,2.1002755165100098,,4.766817569732666
2,,,,,1149,,,,1.973078727722168,,4.730372905731201
2,0.31040000915527344,0.30869999527931213,0.8533000349998474,196.3863067626953,1169,,,,,,
2,,,,,1169,,,2.080853223800659,,4.741264820098877,
3,,,,,1199,,,,2.002847671508789,,4.714588165283203
3,,,,,1249,,,,1.916927695274353,,4.682401180267334
3,,,,,1299,,,,2.0547454357147217,,4.730368614196777
3,,,,,1349,,,,1.9236021041870117,,4.588613510131836
3,,,,,1399,,,,2.027399778366089,,4.6823344230651855
3,,,,,1449,,,,2.041912317276001,,4.635761737823486
3,,,,,1499,,,,2.0106074810028076,,4.571930408477783
3,,,,,1549,,,,1.9946844577789307,,4.463050842285156
3,0.3116999864578247,0.3172000050544739,0.8650000095367432,190.12026977539062,1559,,,,,,
3,,,,,1559,,,1.987241506576538,,4.642287254333496,
4,,,,,1599,,,,1.9380522966384888,,4.506866455078125
4,,,,,1649,,,,1.8588104248046875,,4.578540802001953
4,,,,,1699,,,,2.03928279876709,,4.709908485412598
4,,,,,1749,,,,1.9639986753463745,,4.639554023742676
4,,,,,1799,,,,1.8972017765045166,,4.499183654785156
4,,,,,1849,,,,1.9707837104797363,,4.587741374969482
4,,,,,1899,,,,1.9130876064300537,,4.49763298034668
4,,,,,1949,,,,1.8837249279022217,,4.502582550048828
4,0.35750001668930054,0.3831999897956848,0.8816999793052673,187.42994689941406,1949,,,,,,
4,,,,,1949,,,1.9102137088775635,,4.571325778961182,
5,,,,,1999,,,,1.8819326162338257,,4.513117790222168
5,,,,,2049,,,,1.8530666828155518,,4.5270185470581055
5,,,,,2099,,,,1.8522998094558716,,4.564173698425293
5,,,,,2149,,,,1.9448471069335938,,4.458503723144531
5,,,,,2199,,,,1.8245495557785034,,4.486236572265625
5,,,,,2249,,,,1.8757647275924683,,4.497707843780518
5,,,,,2299,,,,1.850002408027649,,4.474177360534668
5,0.3700000047683716,0.39499998092651367,0.8995000123977661,184.97145080566406,2339,,,,,,
5,,,,,2339,,,1.840565800666809,,4.515273571014404,
6,,,,,2349,,,,1.8671261072158813,,4.522049903869629
6,,,,,2399,,,,1.7388386726379395,,4.412991523742676
6,,,,,2449,,,,1.8498427867889404,,4.405010223388672
6,,,,,2499,,,,1.75413179397583,,4.518265247344971
6,,,,,2549,,,,1.8126596212387085,,4.431702613830566
6,,,,,2599,,,,1.6740477085113525,,4.3864359855651855
6,,,,,2649,,,,1.7665435075759888,,4.557129859924316
6,,,,,2699,,,,1.7927528619766235,,4.390413284301758
6,0.3847000002861023,0.4311000108718872,0.9054999947547913,182.06744384765625,2729,,,,,,
6,,,,,2729,,,1.7689423561096191,,4.463779449462891,
7,,,,,2749,,,,1.8185079097747803,,4.372014999389648
7,,,,,2799,,,,1.7041566371917725,,4.43621301651001
7,,,,,2849,,,,1.7477655410766602,,4.472727298736572
7,,,,,2899,,,,1.7434401512145996,,4.417394638061523
7,,,,,2949,,,,1.738708257675171,,4.458322525024414
7,,,,,2999,,,,1.5761752128601074,,4.412846565246582
7,,,,,3049,,,,1.815597414970398,,4.458288669586182
7,,,,,3099,,,,1.6405863761901855,,4.349961757659912
7,0.3953999876976013,0.4415000081062317,0.9043999910354614,180.4185028076172,3119,,,,,,
7,,,,,3119,,,1.686384916305542,,4.419223785400391,
8,,,,,3149,,,,1.7243202924728394,,4.42999267578125
8,,,,,3199,,,,1.6064095497131348,,4.3909382820129395
8,,,,,3249,,,,1.6021491289138794,,4.350975036621094
8,,,,,3299,,,,1.682883620262146,,4.374135971069336
8,,,,,3349,,,,1.6526089906692505,,4.404141426086426
8,,,,,3399,,,,1.504845142364502,,4.351640701293945
8,,,,,3449,,,,1.615792155265808,,4.425624370574951
8,,,,,3499,,,,1.5520272254943848,,4.3517303466796875
8,0.4302999973297119,0.48649999499320984,0.9273999929428101,177.27919006347656,3509,,,,,,
8,,,,,3509,,,1.617884874343872,,4.376200199127197,
9,,,,,3549,,,,1.5515241622924805,,4.35761833190918
9,,,,,3599,,,,1.5525455474853516,,4.420505523681641
9,,,,,3649,,,,1.7231590747833252,,4.446967601776123
9,,,,,3699,,,,1.602084755897522,,4.3267927169799805
9,,,,,3749,,,,1.5489250421524048,,4.333002090454102
9,,,,,3799,,,,1.4832234382629395,,4.301852226257324
9,,,,,3849,,,,1.4787386655807495,,4.322052955627441
9,,,,,3899,,,,1.6218280792236328,,4.294820785522461
9,0.39100000262260437,0.47210001945495605,0.9214999675750732,175.17630004882812,3899,,,,,,
9,,,,,3899,,,1.5622503757476807,,4.346411228179932,
10,,,,,3949,,,,1.5941098928451538,,4.312990188598633
10,,,,,3999,,,,1.4884334802627563,,4.318070411682129
10,,,,,4049,,,,1.6579322814941406,,4.306037902832031
10,,,,,4099,,,,1.4568754434585571,,4.34102725982666
10,,,,,4149,,,,1.3267208337783813,,4.3032073974609375
10,,,,,4199,,,,1.5043011903762817,,4.395999431610107
10,,,,,4249,,,,1.3731698989868164,,4.233638763427734
10,0.46239998936653137,0.5261000394821167,0.9408000111579895,174.623046875,4289,,,,,,
10,,,,,4289,,,1.5099363327026367,,4.314666748046875,
11,,,,,4299,,,,1.5081905126571655,,4.316615104675293
11,,,,,4349,,,,1.4785308837890625,,4.306995391845703
11,,,,,4399,,,,1.2905107736587524,,4.187031269073486
11,,,,,4449,,,,1.4594306945800781,,4.285510540008545
11,,,,,4499,,,,1.4850099086761475,,4.265433311462402
11,,,,,4549,,,,1.4258369207382202,,4.305299282073975
11,,,,,4599,,,,1.419268250465393,,4.331363677978516
11,,,,,4649,,,,1.4110950231552124,,4.325664520263672
11,0.4959999620914459,0.5486999750137329,0.9446999430656433,174.63661193847656,4679,,,,,,
11,,,,,4679,,,1.45470130443573,,4.285353660583496,
12,,,,,4699,,,,1.3726105690002441,,4.19394588470459
12,,,,,4749,,,,1.4786211252212524,,4.207940578460693
12,,,,,4799,,,,1.4192816019058228,,4.3115644454956055
12,,,,,4849,,,,1.5004875659942627,,4.326607704162598
12,,,,,4899,,,,1.444798469543457,,4.335005760192871
12,,,,,4949,,,,1.365192174911499,,4.216464996337891
12,,,,,4999,,,,1.5217769145965576,,4.297613143920898
12,,,,,5049,,,,1.2969359159469604,,4.2775959968566895
12,0.45990002155303955,0.48510000109672546,0.9150000214576721,174.98245239257812,5069,,,,,,
12,,,,,5069,,,1.407715916633606,,4.263925075531006,
13,,,,,5099,,,,1.2228875160217285,,4.210682392120361
13,,,,,5149,,,,1.495383858680725,,4.221827507019043
13,,,,,5199,,,,1.3571422100067139,,4.25579833984375
13,,,,,5249,,,,1.2906558513641357,,4.2259063720703125
13,,,,,5299,,,,1.3464921712875366,,4.267428398132324
13,,,,,5349,,,,1.3698667287826538,,4.3051958084106445
13,,,,,5399,,,,1.4268896579742432,,4.268949031829834
13,,,,,5449,,,,1.2051150798797607,,4.1853742599487305
13,0.5045999884605408,0.5587000250816345,0.9412000179290771,175.51904296875,5459,,,,,,
13,,,,,5459,,,1.3737459182739258,,4.244141101837158,
14,,,,,5499,,,,1.3384562730789185,,4.187689304351807
14,,,,,5549,,,,1.5807114839553833,,4.279635429382324
14,,,,,5599,,,,1.3017985820770264,,4.2271294593811035
14,,,,,5649,,,,1.3029240369796753,,4.174267292022705
14,,,,,5699,,,,1.2868655920028687,,4.184854030609131
14,,,,,5749,,,,1.4514307975769043,,4.24215841293335
14,,,,,5799,,,,1.3769536018371582,,4.244094371795654
14,,,,,5849,,,,1.3686659336090088,,4.155498504638672
14,0.5182999968528748,0.5699000358581543,0.9516000151634216,175.14749145507812,5849,,,,,,
14,,,,,5849,,,1.3428751230239868,,4.227038860321045,
15,,,,,5899,,,,1.428856372833252,,4.12794303894043
15,,,,,5949,,,,1.3753079175949097,,4.245471000671387
15,,,,,5999,,,,1.181077480316162,,4.209699630737305
15,,,,,6049,,,,1.2329156398773193,,4.233356952667236
15,,,,,6099,,,,1.261214256286621,,4.2626543045043945
15,,,,,6149,,,,1.2695481777191162,,4.22271203994751
15,,,,,6199,,,,1.182121753692627,,4.147156715393066
15,0.5396000146865845,0.59579998254776,0.9600000381469727,176.6465606689453,6239,,,,,,
15,,,,,6239,,,1.310213565826416,,4.2132673263549805,
16,,,,,6249,,,,1.310293436050415,,4.219817161560059
16,,,,,6299,,,,1.3050323724746704,,4.199731826782227
16,,,,,6349,,,,1.1490272283554077,,4.151710510253906
16,,,,,6399,,,,1.2424110174179077,,4.217021465301514
16,,,,,6449,,,,1.36467707157135,,4.184508800506592
16,,,,,6499,,,,1.2413932085037231,,4.155948638916016
