epoch,eval/knn_probe_accuracy,eval/linear_probe_top1,eval/linear_probe_top5,rankme,step,train/embedding_viz_loss_epoch,train/embedding_viz_loss_step,train/linear_probe_loss_epoch,train/linear_probe_loss_step,train/loss_epoch,train/loss_step
0,,,,,49,,,,2.3076601028442383,,5.4745330810546875
0,,,,,99,,,,2.340343713760376,,5.391474723815918
0,,,,,149,,,,2.3582847118377686,,5.315046787261963
0,,,,,199,,,,2.3358404636383057,,5.3299078941345215
0,,,,,249,,,,2.3226163387298584,,5.235841751098633
0,,,,,299,,,,2.316455125808716,,5.2129364013671875
0,,,,,349,,,,2.2950401306152344,,5.064451694488525
0,0.22040000557899475,0.12269999831914902,0.5555000305175781,216.6877899169922,389,,,,,,
0,,,,,389,,,2.325984001159668,,5.282422065734863,
1,,,,,399,,,,2.2834646701812744,,5.027410984039307
1,,,,,449,,,,2.325582981109619,,5.009880542755127
1,,,,,499,,,,2.2581467628479004,,4.854454517364502
1,,,,,549,,,,2.247842788696289,,4.912695407867432
1,,,,,599,,,,2.2318341732025146,,4.827887535095215
1,,,,,649,,,,2.244131088256836,,4.804798126220703
1,,,,,699,,,,2.2259140014648438,,4.8214311599731445
1,,,,,749,,,,2.1959996223449707,,4.93265438079834
1,0.272599995136261,0.22689999639987946,0.7853000164031982,192.97264099121094,779,,,,,,
1,,,,,779,,,2.2462546825408936,,4.92491340637207,
2,,,,,799,,,,2.1656343936920166,,4.857150554656982
2,,,,,849,,,,2.1386947631835938,,4.729557037353516
2,,,,,899,,,,2.1056127548217773,,4.817819595336914
2,,,,,949,,,,2.0541985034942627,,4.7946929931640625
2,,,,,999,,,,2.105679988861084,,4.781560897827148
2,,,,,1049,,,,2.078869581222534,,4.7173967361450195
2,,,,,1099,,,,2.0855844020843506,,4.768240928649902
2,,,,,1149,,,,1.9805980920791626,,4.696384429931641
2,0.2929999828338623,0.3148999810218811,0.8495000004768372,188.20237731933594,1169,,,,,,
2,,,,,1169,,,2.0820274353027344,,4.7454447746276855,
3,,,,,1199,,,,2.0160739421844482,,4.7110395431518555
3,,,,,1249,,,,1.9071537256240845,,4.678735733032227
3,,,,,1299,,,,2.031616687774658,,4.725576400756836
3,,,,,1349,,,,1.8746963739395142,,4.633232116699219
3,,,,,1399,,,,2.0323197841644287,,4.650841236114502
3,,,,,1449,,,,2.003685235977173,,4.612149238586426
3,,,,,1499,,,,2.0038540363311768,,4.627037048339844
3,,,,,1549,,,,1.9766364097595215,,4.457577228546143
3,0.29250001907348633,0.3280999958515167,0.8668000102043152,183.00416564941406,1559,,,,,,
3,,,,,1559,,,1.9725826978683472,,4.647630214691162,
4,,,,,1599,,,,1.8859163522720337,,4.543401718139648
4,,,,,1649,,,,1.838849425315857,,4.594849586486816
4,,,,,1699,,,,2.0130884647369385,,4.754251956939697
4,,,,,1749,,,,1.9581661224365234,,4.638319969177246
4,,,,,1799,,,,1.8652561902999878,,4.4807233810424805
4,,,,,1849,,,,1.9522112607955933,,4.578517436981201
4,,,,,1899,,,,1.8730477094650269,,4.501273155212402
4,,,,,1949,,,,1.864774465560913,,4.52023983001709
