epoch,eval/knn_probe_accuracy,eval/linear_probe_top1,eval/linear_probe_top5,rankme,step,train/embedding_viz_loss_epoch,train/embedding_viz_loss_step,train/linear_probe_loss_epoch,train/linear_probe_loss_step,train/loss_epoch,train/loss_step
0,,,,,49,,,,2.4582040309906006,,5.469992637634277
0,,,,,99,,,,2.3808131217956543,,5.412020683288574
0,,,,,149,,,,2.4351205825805664,,5.3391432762146
0,,,,,199,,,,2.397118330001831,,5.354005336761475
0,,,,,249,,,,2.362639904022217,,5.256483554840088
0,,,,,299,,,,2.335340976715088,,5.215118408203125
0,,,,,349,,,,2.3262879848480225,,5.037677764892578
0,0.22360000014305115,0.12040000408887863,0.5764999985694885,218.3315887451172,389,,,,,,
0,,,,,389,,,2.3875010013580322,,5.286422252655029,
1,,,,,399,,,,2.3309717178344727,,5.013432502746582
1,,,,,449,,,,2.2723023891448975,,4.988938331604004
1,,,,,499,,,,2.2371814250946045,,4.831109046936035
1,,,,,549,,,,2.19425630569458,,4.943783760070801
1,,,,,599,,,,2.198420524597168,,4.801602363586426
1,,,,,649,,,,2.207937002182007,,4.748793125152588
1,,,,,699,,,,2.1606264114379883,,4.821610927581787
1,,,,,749,,,,2.1847708225250244,,4.874242782592773
1,0.28929999470710754,0.2563999891281128,0.8032000064849854,189.67784118652344,779,,,,,,
1,,,,,779,,,2.220911741256714,,4.900618076324463,
2,,,,,799,,,,2.1206798553466797,,4.8423871994018555
2,,,,,849,,,,2.1410579681396484,,4.701752662658691
2,,,,,899,,,,2.0733728408813477,,4.839076519012451
2,,,,,949,,,,1.9873257875442505,,4.790191650390625
2,,,,,999,,,,2.076063394546509,,4.781392574310303
2,,,,,1049,,,,2.0406899452209473,,4.750537872314453
2,,,,,1099,,,,2.073608875274658,,4.736170768737793
2,,,,,1149,,,,1.948735237121582,,4.702402114868164
2,0.29989999532699585,0.31859999895095825,0.8590999841690063,184.7486114501953,1169,,,,,,
2,,,,,1169,,,2.0557289123535156,,4.738577842712402,
3,,,,,1199,,,,2.0125179290771484,,4.698861122131348
3,,,,,1249,,,,1.885854721069336,,4.663758277893066
3,,,,,1299,,,,1.9979147911071777,,4.714722156524658
3,,,,,1349,,,,1.8853793144226074,,4.608173847198486
3,,,,,1399,,,,2.008601665496826,,4.6966962814331055
3,,,,,1449,,,,2.0197832584381104,,4.642892837524414
3,,,,,1499,,,,1.9641152620315552,,4.605131149291992
3,,,,,1549,,,,1.9610846042633057,,4.522727012634277
3,0.29789999127388,0.3227999806404114,0.8616999983787537,183.7984161376953,1559,,,,,,
3,,,,,1559,,,1.948709487915039,,4.638893127441406,
4,,,,,1599,,,,1.9049099683761597,,4.53693962097168
4,,,,,1649,,,,1.7803969383239746,,4.615288257598877
4,,,,,1699,,,,2.0044105052948,,4.711641311645508
4,,,,,1749,,,,1.9512288570404053,,4.5967607498168945
4,,,,,1799,,,,1.850412130355835,,4.444768905639648
4,,,,,1849,,,,1.9716991186141968,,4.567577362060547
4,,,,,1899,,,,1.8847161531448364,,4.474427700042725
4,,,,,1949,,,,1.8520547151565552,,4.518226623535156
4,0.3452000021934509,0.38690000772476196,0.8795999884605408,179.28611755371094,1949,,,,,,
4,,,,,1949,,,1.873798131942749,,4.565902233123779,
5,,,,,1999,,,,1.8675627708435059,,4.512989044189453
5,,,,,2049,,,,1.7936670780181885,,4.4946184158325195
5,,,,,2099,,,,1.829845666885376,,4.527365684509277
5,,,,,2149,,,,1.9277969598770142,,4.46012020111084
5,,,,,2199,,,,1.793755054473877,,4.4735307693481445
5,,,,,2249,,,,1.8493776321411133,,4.5372514724731445
5,,,,,2299,,,,1.8225960731506348,,4.464561939239502
5,0.3517000079154968,0.3755999803543091,0.8567000031471252,176.5030975341797,2339,,,,,,
5,,,,,2339,,,1.8174692392349243,,4.510531425476074,
6,,,,,2349,,,,1.8535348176956177,,4.492825984954834
6,,,,,2399,,,,1.7276523113250732,,4.409862995147705
6,,,,,2449,,,,1.8213223218917847,,4.377309799194336
6,,,,,2499,,,,1.7425434589385986,,4.498695373535156
6,,,,,2549,,,,1.7392423152923584,,4.410199165344238
6,,,,,2599,,,,1.6585440635681152,,4.391480922698975
6,,,,,2649,,,,1.7700304985046387,,4.535658836364746
6,,,,,2699,,,,1.7485013008117676,,4.363837242126465
6,0.3554999828338623,0.39139997959136963,0.8444000482559204,175.3135986328125,2729,,,,,,
6,,,,,2729,,,1.7440874576568604,,4.458374500274658,
7,,,,,2749,,,,1.860817551612854,,4.403713226318359
7,,,,,2799,,,,1.6740307807922363,,4.416782379150391
7,,,,,2849,,,,1.7115265130996704,,4.468900680541992
7,,,,,2899,,,,1.7061917781829834,,4.389174461364746
7,,,,,2949,,,,1.7775236368179321,,4.453733921051025
7,,,,,2999,,,,1.5039324760437012,,4.39349365234375
7,,,,,3049,,,,1.825213074684143,,4.483275413513184
7,,,,,3099,,,,1.6456921100616455,,4.402384281158447
7,0.3930000066757202,0.4462999999523163,0.9031000137329102,172.9282684326172,3119,,,,,,
7,,,,,3119,,,1.6521652936935425,,4.4118428230285645,
8,,,,,3149,,,,1.7001715898513794,,4.452462196350098
8,,,,,3199,,,,1.6093002557754517,,4.406604290008545
8,,,,,3249,,,,1.5779458284378052,,4.391383171081543
8,,,,,3299,,,,1.6445103883743286,,4.399454116821289
8,,,,,3349,,,,1.6457347869873047,,4.424282550811768
8,,,,,3399,,,,1.4860124588012695,,4.303271293640137
8,,,,,3449,,,,1.5672575235366821,,4.41487455368042
8,,,,,3499,,,,1.501818060874939,,4.348011493682861
8,0.3977999687194824,0.44429999589920044,0.9240999817848206,169.25779724121094,3509,,,,,,
8,,,,,3509,,,1.5873578786849976,,4.372432708740234,
9,,,,,3549,,,,1.5780589580535889,,4.358005046844482
9,,,,,3599,,,,1.5341870784759521,,4.414237976074219
9,,,,,3649,,,,1.6934618949890137,,4.426642417907715
9,,,,,3699,,,,1.5780247449874878,,4.306511878967285
9,,,,,3749,,,,1.5529487133026123,,4.350481986999512
9,,,,,3799,,,,1.449976921081543,,4.261661052703857
9,,,,,3849,,,,1.4835073947906494,,4.313338279724121
9,,,,,3899,,,,1.5287185907363892,,4.277690887451172
9,0.42809998989105225,0.4884999990463257,0.9251000285148621,168.75396728515625,3899,,,,,,
9,,,,,3899,,,1.534193754196167,,4.341971397399902,
10,,,,,3949,,,,1.5157866477966309,,4.295369625091553
10,,,,,3999,,,,1.430392861366272,,4.301297664642334
10,,,,,4049,,,,1.624966025352478,,4.270740509033203
10,,,,,4099,,,,1.454898476600647,,4.364604949951172
10,,,,,4149,,,,1.3418211936950684,,4.384886741638184
10,,,,,4199,,,,1.4195419549942017,,4.37049674987793
10,,,,,4249,,,,1.3094621896743774,,4.236767768859863
10,0.4620000123977661,0.5276000499725342,0.940500020980835,167.71621704101562,4289,,,,,,
