epoch,eval/knn_probe_accuracy,eval/linear_probe_top1,eval/linear_probe_top5,rankme,step,train/embedding_viz_loss_epoch,train/embedding_viz_loss_step,train/linear_probe_loss_epoch,train/linear_probe_loss_step,train/loss_epoch,train/loss_step
0,,,,,49,,,,2.5005874633789062,,5.472577095031738
0,,,,,99,,,,2.4127790927886963,,5.394472122192383
0,,,,,149,,,,2.4197893142700195,,5.298336982727051
0,,,,,199,,,,2.3736915588378906,,5.318593502044678
0,,,,,249,,,,2.341583251953125,,5.228141784667969
0,,,,,299,,,,2.340322732925415,,5.22307825088501
0,,,,,349,,,,2.3052480220794678,,5.062324523925781
0,0.26249998807907104,0.13010001182556152,0.6025999784469604,234.35269165039062,389,,,,,,
0,,,,,389,,,2.369842529296875,,5.270143508911133,
1,,,,,399,,,,2.2701642513275146,,5.037224769592285
1,,,,,449,,,,2.264059066772461,,4.9866204261779785
1,,,,,499,,,,2.2249131202697754,,4.889132499694824
1,,,,,549,,,,2.2145416736602783,,4.935212135314941
1,,,,,599,,,,2.204627752304077,,4.816742420196533
1,,,,,649,,,,2.191931962966919,,4.7893266677856445
1,,,,,699,,,,2.1416916847229004,,4.839195251464844
1,,,,,749,,,,2.172668933868408,,4.8787431716918945
1,0.3109000027179718,0.2631000280380249,0.8009999990463257,206.05126953125,779,,,,,,
1,,,,,779,,,2.215209484100342,,4.9058685302734375,
2,,,,,799,,,,2.123650312423706,,4.836027145385742
2,,,,,849,,,,2.136852502822876,,4.727138042449951
2,,,,,899,,,,2.060054302215576,,4.850802898406982
2,,,,,949,,,,1.9989392757415771,,4.794907093048096
2,,,,,999,,,,2.0776960849761963,,4.78084659576416
2,,,,,1049,,,,2.05961275100708,,4.721714019775391
2,,,,,1099,,,,2.1164748668670654,,4.797260284423828
2,,,,,1149,,,,1.9521853923797607,,4.720527648925781
2,0.3381999731063843,0.30169999599456787,0.8432999849319458,197.0098419189453,1169,,,,,,
2,,,,,1169,,,2.0614490509033203,,4.740056991577148,
3,,,,,1199,,,,2.0105926990509033,,4.708644866943359
3,,,,,1249,,,,1.8942092657089233,,4.693111419677734
3,,,,,1299,,,,2.0322165489196777,,4.760922431945801
3,,,,,1349,,,,1.9161573648452759,,4.615614414215088
3,,,,,1399,,,,2.0271148681640625,,4.671786308288574
3,,,,,1449,,,,2.0258538722991943,,4.647070407867432
3,,,,,1499,,,,1.9922878742218018,,4.649745941162109
3,,,,,1549,,,,1.9474928379058838,,4.484287261962891
3,0.3452000021934509,0.3248000144958496,0.8654000163078308,196.686767578125,1559,,,,,,
3,,,,,1559,,,1.9739174842834473,,4.646373748779297,
4,,,,,1599,,,,1.9152895212173462,,4.538326740264893
4,,,,,1649,,,,1.8245068788528442,,4.563131332397461
4,,,,,1699,,,,2.0184247493743896,,4.710381031036377
4,,,,,1749,,,,1.9692296981811523,,4.626987934112549
4,,,,,1799,,,,1.86696457862854,,4.485078811645508
4,,,,,1849,,,,1.9556752443313599,,4.607137680053711
4,,,,,1899,,,,1.8989609479904175,,4.484024524688721
4,,,,,1949,,,,1.8715331554412842,,4.531171798706055
4,0.38200002908706665,0.37810003757476807,0.8883000016212463,193.4749755859375,1949,,,,,,
4,,,,,1949,,,1.8950016498565674,,4.574519634246826,
5,,,,,1999,,,,1.8957302570343018,,4.544635772705078
